created_at,request_time,request_type,team_name,status,settlement_status,name,email,amount,currency_code,title,"accounting system code","image url"
"2021-12-14 15:16:13","2021-12-14 15:16:13",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:13","2021-12-14 15:16:13",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:12","2021-12-14 15:16:12",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:12","2021-12-14 15:16:12",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:11","2021-12-14 15:16:11",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:11","2021-12-14 15:16:11",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:10","2021-12-14 15:16:10",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:10","2021-12-14 15:16:10",invoice,"BEL DEL",approved,settled,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:09","2021-12-14 15:16:09",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:09","2021-12-14 15:16:09",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:16:08","2021-12-14 15:16:08",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:07","2021-12-14 15:16:07",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:16:07","2021-12-14 15:16:07",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:06","2021-12-14 15:16:06",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:06","2021-12-14 15:16:06",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:16:05","2021-12-14 15:16:04",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:05","2021-12-14 15:16:05",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:04","2021-12-14 15:16:04",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:03","2021-12-14 15:16:03",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:03","2021-12-14 15:16:03",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:16:02","2021-12-14 15:16:02",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:01","2021-12-14 15:16:01",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:16:01","2021-12-14 15:16:01",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:15:59","2021-12-14 15:15:59",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:58","2021-12-14 15:15:58",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:58","2021-12-14 15:15:58",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:15:57","2021-12-14 15:15:57",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:15:57","2021-12-14 15:15:57",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:56","2021-12-14 15:15:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,0.00,SGD,,,
"2021-12-14 15:15:56","2021-12-14 15:15:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:55","2021-12-14 15:15:55",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:55","2021-12-14 15:15:55",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:54","2021-12-14 15:15:54",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:54","2021-12-14 15:15:54",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:53","2021-12-14 15:15:53",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:52","2021-12-14 15:15:52",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:52","2021-12-14 15:15:52",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:51","2021-12-14 15:15:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:51","2021-12-14 15:15:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:50","2021-12-14 15:15:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:50","2021-12-14 15:15:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:49","2021-12-14 15:15:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:49","2021-12-14 15:15:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:48","2021-12-14 15:15:48",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:48","2021-12-14 15:15:48",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:47","2021-12-14 15:15:47",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:46","2021-12-14 15:15:46",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:46","2021-12-14 15:15:46",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:45","2021-12-14 15:15:45",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:45","2021-12-14 15:15:45",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:44","2021-12-14 15:15:44",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:44","2021-12-14 15:15:44",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:43","2021-12-14 15:15:43",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:43","2021-12-14 15:15:43",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:42","2021-12-14 15:15:42",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:42","2021-12-14 15:15:42",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:41","2021-12-14 15:15:41",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:41","2021-12-14 15:15:41",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:40","2021-12-14 15:15:40",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:40","2021-12-14 15:15:40",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:39","2021-12-14 15:15:39",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:39","2021-12-14 15:15:39",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:38","2021-12-14 15:15:38",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:37","2021-12-14 15:15:37",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:37","2021-12-14 15:15:37",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:36","2021-12-14 15:15:36",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:36","2021-12-14 15:15:36",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:35","2021-12-14 15:15:35",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:35","2021-12-14 15:15:35",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:34","2021-12-14 15:15:34",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:33","2021-12-14 15:15:33",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:33","2021-12-14 15:15:33",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:32","2021-12-14 15:15:32",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:32","2021-12-14 15:15:32",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:31","2021-12-14 15:15:31",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:31","2021-12-14 15:15:31",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:30","2021-12-14 15:15:30",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:30","2021-12-14 15:15:30",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:29","2021-12-14 15:15:29",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:29","2021-12-14 15:15:29",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:28","2021-12-14 15:15:28",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:27","2021-12-14 15:15:27",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:27","2021-12-14 15:15:27",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:26","2021-12-14 15:15:26",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:26","2021-12-14 15:15:26",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:25","2021-12-14 15:15:25",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:25","2021-12-14 15:15:25",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:24","2021-12-14 15:15:24",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:24","2021-12-14 15:15:24",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:23","2021-12-14 15:15:23",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:23","2021-12-14 15:15:23",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:22","2021-12-14 15:15:22",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:22","2021-12-14 15:15:22",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:21","2021-12-14 15:15:21",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:15:21","2021-12-14 15:15:21",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:20","2021-12-14 15:15:20",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:15:20","2021-12-14 15:15:20",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:14:07","2021-12-14 15:14:07",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:14:06","2021-12-14 15:14:06",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:57","2021-12-14 15:13:57",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:56","2021-12-14 15:13:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:56","2021-12-14 15:13:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:55","2021-12-14 15:13:55",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:55","2021-12-14 15:13:55",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:54","2021-12-14 15:13:54",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:54","2021-12-14 15:13:54",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:53","2021-12-14 15:13:53",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:52","2021-12-14 15:13:52",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:52","2021-12-14 15:13:52",invoice,"BEL DEL",approved,pending,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:51","2021-12-14 15:13:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:51","2021-12-14 15:13:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:50","2021-12-14 15:13:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:50","2021-12-14 15:13:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:49","2021-12-14 15:13:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:49","2021-12-14 15:13:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:48","2021-12-14 15:13:48",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:47","2021-12-14 15:13:47",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:47","2021-12-14 15:13:47",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:46","2021-12-14 15:13:46",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:46","2021-12-14 15:13:46",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:45","2021-12-14 15:13:45",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:45","2021-12-14 15:13:45",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:44","2021-12-14 15:13:44",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:44","2021-12-14 15:13:44",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:43","2021-12-14 15:13:43",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:43","2021-12-14 15:13:43",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:42","2021-12-14 15:13:42",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:41","2021-12-14 15:13:41",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:41","2021-12-14 15:13:41",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:40","2021-12-14 15:13:40",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:40","2021-12-14 15:13:40",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:39","2021-12-14 15:13:39",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:39","2021-12-14 15:13:39",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:38","2021-12-14 15:13:38",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:38","2021-12-14 15:13:38",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:37","2021-12-14 15:13:37",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:36","2021-12-14 15:13:36",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:36","2021-12-14 15:13:36",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:35","2021-12-14 15:13:35",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:35","2021-12-14 15:13:35",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:34","2021-12-14 15:13:34",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:34","2021-12-14 15:13:34",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:33","2021-12-14 15:13:33",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:33","2021-12-14 15:13:33",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:32","2021-12-14 15:13:32",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:09","2021-12-14 15:13:09",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:08","2021-12-14 15:13:08",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:06","2021-12-14 15:13:06",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:05","2021-12-14 15:13:05",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:05","2021-12-14 15:13:05",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:04","2021-12-14 15:13:04",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:03","2021-12-14 15:13:03",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:13:03","2021-12-14 15:13:03",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:13:02","2021-12-14 15:13:02",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:58","2021-12-14 15:12:58",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:57","2021-12-14 15:12:57",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:57","2021-12-14 15:12:57",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:56","2021-12-14 15:12:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:56","2021-12-14 15:12:56",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:55","2021-12-14 15:12:55",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:55","2021-12-14 15:12:55",invoice,"BEL DEL",approved,rejected,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:54","2021-12-14 15:12:54",invoice,"BEL DEL",approved,rejected,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:54","2021-12-14 15:12:54",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:53","2021-12-14 15:12:53",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:53","2021-12-14 15:12:53",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:52","2021-12-14 15:12:52",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:51","2021-12-14 15:12:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:51","2021-12-14 15:12:51",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:50","2021-12-14 15:12:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:50","2021-12-14 15:12:50",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:49","2021-12-14 15:12:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:49","2021-12-14 15:12:49",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
"2021-12-14 15:12:48","2021-12-14 15:12:48",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,222.75,SGD,,,
"2021-12-14 15:12:48","2021-12-14 15:12:48",invoice,"BEL DEL",waiting_approval,waiting_approval,admin,admin@bd.com,12.00,SGD,"Lorem Ipsum",,
